"budget","revenue","vote_average","runtime","popularity"
8000000,127392239,6.9,80,17.537154
3500000,19504039,6.7,107,26.259389
0,0,6.2,100,1.419431
3000000,3830137,6,92,11.637458
3300000,13092000,8.3,105,192.528841
3300000,30641770,8.1,130,44.356711
600000,4e+06,6.8,99,4.859873
3400000,0,6.8,118,6.723057
0,0,6.4,85,3.069605
3800000,16800000,7.9,115,21.826888
0,19294144,7.4,94,15.128316
0,0,6.7,91,1.814802
4300000,0,6.2,98,5.643023
3300000,45000,4.1,96,2.964785
2000000,7,8,92,0.11615
0,28814580,6.8,128,13.437038
3200000,33395426,7.5,136,26.180367
3200000,8e+06,7.4,123,11.735287
0,2277396,6.9,99,8.308442
0,0,6.9,101,3.027892
3200000,5332926,6.8,105,11.933449
0,658573,6.1,95,8.825113
2700000,1.41e+08,7,109,17.332585
2500000,124881062,7.2,110,47.812466
2400000,0,5.7,110,11.753553
3180000,9644124,8,130,42.868495
4000000,16491080,7.8,93,63.513324
0,0,6.3,115,1.918959
3000000,177512032,5.7,91,22.789649
0,0,7.4,91,5.735912
4000000,35564473,7.3,120,11.414843
0,0,6.9,111,6.017273
3000000,29999213,5.7,87,21.607228
3000000,20966644,6.9,117,7.961559
3000000,89328627,6,86,54.403033
3000000,77712439,6.7,110,41.045084
3000000,19184015,5,113,0.295226
3000000,17570324,7.6,108,16.553594
3000000,18999718,6.2,95,24.393296
3000000,23144499,5.3,98,11.241802
16000000,68411275,5.9,93,9.18885
3000000,19472057,5.7,86,11.158167
3000000,33300000,7.7,161,23.109959
3000000,15369573,4.7,100,1.586598
2000000,7900000,6.7,121,3.832858
3000000,2.5e+07,8.1,125,22.889294
3000000,15938065,4.2,87,10.341982
3000000,1.3e+07,6.4,128,7.924982
3000000,11718595,6.4,100,1.697846
0,229094,6.6,84,14.936661
3000000,0,7,97,0.720091
0,0,5.3,84,2.747402
3000000,10400000,7.3,146,6.734965
3000000,1e+07,7.6,186,13.338539
0,9016377,4.5,94,0.185373
3000000,9012000,7.3,133,5.344815
0,0,3.7,99,0.982624
3000000,11176469,7.4,108,23.299907
0,0,3.8,95,4.103764
3000000,7282851,6.3,97,5.003615
3000000,6804016,5,94,0.019984
0,0,5.8,86,1.026243
0,10422387,6.8,115,2.787375
3800000,28200000,6.5,97,3.667372
3000000,0,3.1,82,2.144354
3000000,4109095,5.7,117,3.937939
3000000,0,6,90,5.325156
3000000,4e+06,7.4,100,23.981601
0,0,5.2,98,3.107149
0,0,5.4,95,5.016607
0,0,7.6,94,13.857194
0,0,6.4,104,6.997495
3000000,3076820,5.9,87,4.337685
2962051,3011195,6.6,108,3.636634
0,4069826,7.2,86,15.492257
3000000,9879971,6.9,94,2.504169
3000000,2807390,7.4,139,10.757539
0,0,6.1,89,1.580027
2800000,1826705,5.1,102,15.754614
3000000,14980005,8,120,56.76349
0,0,6.5,110,3.644872
3000000,748453,5.7,86,16.900433
3000000,0,5.2,101,1.569246
3000000,0,6.5,110,4.682881
0,0,5.8,87,1.128559
3000000,2357852,6.9,123,12.68672
0,0,5.6,99,3.750338
0,0,4,176,2.857848
3000000,11947954,5.3,87,20.95282
0,0,3.7,120,0.18094
0,0,5.2,94,1.75311
2700000,0,6.7,98,3.120747
0,0,6.3,0,0.384496
0,0,3.9,96,2.504156
3000000,0,5.8,97,0.431332
3000000,22000,5.7,112,11.882563
0,0,6.1,88,9.342465
3000000,3387000,4.9,83,12.564554
0,0,3,80,0.68822
0,0,0,90,0.194848
0,0,5.4,96,2.015525
3000000,0,5.2,85,2.680629
0,0,5.3,84,12.036888
0,0,2.9,80,1.737032
3000000,0,5.8,90,9.249229
2500000,3200000,7.1,92,5.164423
3,0,0,100,0.008263
0,0,4.8,88,1.998826
3000000,0,4.6,95,1.968679
3000000,0,2.8,79,1.141463
0,0,6,88,0.214704
3200000,0,6.1,95,1.034844
0,0,6.3,95,1.975941
2900000,5596708,7.6,113,5.928937
2900000,5e+06,7.3,136,3.370225
0,0,4.9,80,5.485217
0,0,6.8,105,0.18887
3000000,0,4.1,90,3.077885
3000000,103735,6.6,93,1.781462
0,0,6.6,91,4.952983
2902660,0,6.1,93,1.35088
0,0,4.3,89,0.687656
8000000,23563727,6.9,116,6.39503
2883848,2.5e+07,8,122,39.30982
2800000,19170001,5.3,88,9.070842
2777000,33754967,7.4,102,67.417542
2800000,86273333,7.7,106,36.444894
2000000,5364858,5.4,95,15.351412
0,0,7.6,144,2.436019
0,0,6.5,112,0.93392
2700000,37799643,7,118,11.35972
0,0,9.5,0,0.296981
0,0,4.9,90,1.776624
2686000,6600000,6,109,1.897263
0,0,7,103,0.144031
2627000,5363000,6,120,0.531444
2600000,119500000,7.2,93,22.793929
2600000,32980880,5.9,91,14.013414
2159280,10700000,7.1,80,13.265432
0,0,7.1,134,11.552247
0,0,5.3,86,1.73892
2600000,3166000,7.6,105,0.895946
2600000,553198,7,92,19.02965
0,0,7.4,99,0.406645
2600000,0,5.2,97,3.687574
2540800,7200000,7.8,103,36.556954
0,0,7.1,97,0.545825
2500000,60141683,5.4,86,18.661541
2500000,33400000,4.6,87,0.973582
0,34585416,6.8,108,14.885388
2500000,14400000,5,98,12.030456
2500000,12348905,6.3,98,18.30961
2500000,1e+07,7.5,112,6.82919
0,32230907,7.1,74,9.799357
2500000,0,7.1,104,10.363642
2500000,26781723,7.1,102,30.583959
2500000,5535405,7.7,105,23.672571
0,0,6.9,100,0.205034
0,0,6.7,107,5.581743
0,0,6.8,91,2.487255
0,0,5.2,102,0.262135
2500000,3325038,6.8,85,23.419061
0,9726954,7.2,106,7.958831
2500000,6854611,6.8,95,25.722747
0,0,7.2,101,9.774126
0,0,7,90,0.197469
0,0,7,100,0.142255
2500000,71904,7.1,100,0.301884
0,0,5.5,80,0.424957
14000000,0,6.1,106,3.393648
0,0,6.1,103,5.025938
2500000,107559,6,90,4.624691
2500000,324138,6.6,96,12.204569
0,0,5,89,0.630226
2500000,0,4.9,87,4.270489
35000000,0,4.8,94,3.674294
2400000,5731103,7,120,4.623059
0,0,4.8,101,1.946715
30000000,495303,6.3,84,27.940093
2500000,0,4.5,110,1.759506
2380000,8176544,7.4,101,8.395624
2500000,0,3.1,101,8.248149
2361000,6892000,7,101,0.628051
2450000,0,4.6,105,0.500753
0,565592,10,97,0.376662
2300000,1.1e+07,6.9,107,1.606314
0,0,4.7,91,0.197264
0,0,5.6,108,5.759493
2000000,0,6.7,90,6.86302
2280000,83320000,7.2,124,32.875469
0,0,0,90,0.015295
4000000,36690067,5.7,95,14.206525
2200000,21930418,5.1,92,12.639469
0,0,6.2,117,2.371477
0,0,6.6,115,2.470443
0,0,5.7,90,1.532518
2160000,9132000,5.8,119,0.1813
2300000,0,5.6,97,2.713171
0,0,3.5,90,0.258413
0,0,5.4,90,2.025701
0,0,5.7,85,2.659804
2100000,23650000,7.6,172,8.38717
0,480811,6.7,113,6.677093
0,0,7,89,2.526356
2100000,3330,0,126,0.039007
1500000,30448000,7.1,78,31.691617
0,0,4.5,88,0.47909
0,0,0,0,0.027801
0,0,5.1,77,2.122451
0,0,4.1,81,0.803761
2000000,78898765,6.9,115,41.298723
0,0,5.3,96,1.791331
2000000,18344729,7,89,10.664202
2000000,14674076,6.6,100,100.876794
2000000,18016290,6.6,88,13.223111
2000000,13129846,8,129,22.139842
2000000,24600832,7.3,95,37.117362
0,0,7.2,102,15.046612
2000000,11540607,7.2,118,15.557144
2000000,13101672,5.2,85,11.66632
2000000,7e+07,7.9,137,34.938177
1000000,34522221,6.8,129,5.961119
2000000,7600000,7.6,134,17.639478
2000000,9172000,6.5,119,1.867004
8000000,1477676,7.3,80,13.944645
0,0,6.6,89,2.304552
0,6003587,7.1,101,7.792851
2700000,15992615,7.6,80,14.799323
2000000,20908467,7.6,154,23.281616
2000000,4601043,6.7,100,20.331593
2000000,7800000,6.8,118,5.381536
2000000,13831503,6.8,100,20.834883
0,13885802,7.6,106,14.045887
2000000,4e+06,4.8,106,0.483974
0,0,7,90,9.719094
2000000,7871522,7.7,109,16.930914
6000000,11122090,6.3,96,28.819424
0,0,7.2,116,18.223139
2000000,5967038,6.3,120,12.999023
2000000,2801508,5.6,97,6.728882
2000000,2506446,4.8,96,1.95686
0,0,5.9,98,7.151154
2000000,5179037,6.3,101,14.846001
2000000,11125849,7.8,90,14.08251
2000000,1672730,5,120,0.031947
2000000,1431623,7.2,102,2.283796
2000000,1477002,6.8,98,18.224326
2000000,0,7.6,109,3.43159
0,876302,6.5,104,4.749885
2000000,653621,6.8,92,3.980072
0,0,7.1,99,1.096355
0,0,5.6,96,1.196943
2000000,563706,4.6,120,3.125382
2000000,390659,6.3,104,5.261065
0,0,6.1,97,6.337735
0,0,5.2,94,7.359286
2000000,124494,5.8,91,1.892183
0,0,0,0,0.001186
2000000,120620,7.1,90,3.911445
3800000,111731,5.9,84,2.559806
0,0,6.3,96,0.744406
13500000,187674,5.2,129,5.16023
7000000,1100000,6.7,93,0.253595
0,0,5,100,0.046868
0,0,5.6,97,2.952932
0,0,5.5,94,5.563068
0,0,6.4,95,1.161034
2000000,54207,5.9,97,7.502934
0,0,6.1,92,5.350423
2000000,622806,6.3,96,4.261509
0,0,6,87,6.752141
0,3983997,6.7,91,20.362373
0,0,5.4,98,5.099368
0,0,5.3,86,6.632891
0,0,6.8,120,1.717376
0,0,6.9,99,4.922397
1000000,0,6.1,92,13.222268
100000,95000,5.5,86,7.447714
2000000,0,5.2,98,9.68793
2,0,0,NA,0.050625
2000000,11833696,6.7,82,5.941852
0,0,3.5,103,0.174311
0,0,5.8,76,0.361554
2300000,0,7.2,87,8.055084
2000000,0,4.4,88,4.346271
14000000,0,5.6,97,3.419685
2000000,0,5.7,96,5.100741
0,0,6.7,87,2.253589
0,0,6.6,106,0.209475
0,0,5.3,107,3.613577
0,0,6.3,85,1.296784
7000000,0,5.2,88,4.50829
0,0,6.1,99,8.902102
0,0,5.9,102,1.619635
0,0,3.9,108,1.002585
0,0,4.2,90,1.332804
2000000,0,4.4,89,2.00163
2000000,0,4.4,92,1.187764
19000000,0,6.7,99,6.463806
0,0,6.7,103,1.980265
1950000,0,5.8,90,3.696123
1987650,19152480,6.6,94,32.841229
0,864659,7.4,97,8.518866
0,0,7.8,88,4.892203
0,0,5.8,95,4.665026
0,222000,5.6,160,1.294967
0,2957978,7.5,94,14.331992
0,0,5.8,82,3.068463
1900000,0,6.9,89,1.367751
1800000,67738090,5.6,87,14.838986
0,0,7.2,98,1.950959
1800000,8e+06,7.6,125,14.884756
1800000,9440272,8,95,41.996783
1800000,0,6.2,118,2.179428
1800000,21107746,6.8,93,12.471239
1700000,8844595,5.5,93,13.315383
0,0,5.6,109,3.363321
2000000,841733,5.3,109,1.699101
0,0,6.7,155,0.320387
0,621951,6.4,87,0.692497
0,0,5.5,93,0.023436
0,0,6.8,108,0.749699
1800000,6800000,6.7,114,11.756943
0,0,6.9,87,0.225627
0,0,5.3,113,6.833164
0,0,0,87,0.060127
1800000,0,4.2,86,1.959405
1800000,0,5,101,0.21544
1530000,7267585,7.2,81,27.36562
500000,150277,6.3,93,8.650779
1493619,0,4.9,90,2.492747
0,23311391,7,106,2.756435
1700000,9700000,6.1,88,18.828683
1700000,0,6.4,130,6.979638
2000000,572809,6.3,108,26.281839
1700000,1943649,5.5,98,2.079125
0,0,6,86,3.939753
1000000,4235151,7.3,104,14.017809
0,0,5.9,100,3.677831
1644736,7433101,7.2,126,3.426314
1650000,30500000,7.2,118,6.915201
1600000,5400000,7.1,103,8.535178
0,0,6,102,2.160586
0,6033999,6.3,84,0.796009
0,2592808,4.3,0,0.13456
0,0,6.8,96,4.554574
0,0,4.6,92,3.215465
0,0,7.6,114,1.49436
1600000,4420000,7.5,113,20.810292
0,0,0,0,0.122704
0,0,6.7,123,3.654018
0,0,6.5,111,3.313339
0,0,4.4,99,5.379319
2000000,22179430,6.7,108,9.67299
1500000,11806119,6.6,92,17.49699
1500000,9600000,7.9,129,12.2624
1500000,7412216,6.8,91,13.291991
1500000,11098131,6.9,81,13.788054
1000000,10013424,5.9,97,3.990215
17000000,0,4.5,90,6.526588
1500000,7e+06,7.3,111,11.145915
0,0,6.5,103,5.446832
1500000,2375097,7.1,110,10.009994
1500000,97009150,6.8,103,58.594852
1500000,2300000,6.7,92,11.35344
1500000,0,7.4,114,8.589355
0,0,6.5,101,2.828303
1500000,712294,6.5,111,3.618646
1500000,3566225,5.5,104,15.017068
1500000,418961,6.1,96,5.817519
1500000,416925,6.8,98,9.856826
0,414404,6.5,106,4.262374
0,0,3,93,0.06124
1500000,373967,6.2,100,11.064228
0,0,5.7,80,1.742383
0,330048,4.5,95,0.414754
0,0,5.7,83,12.677016
1,8500000,8.1,87,28.27648
0,0,6.4,91,0.87066
1500000,173066,5.9,86,7.5591
1500000,0,3.5,0,2.02817
1500000,0,6.6,97,0.859014
1500000,0,6,108,0.071377
1200000,0,6,128,0.193172
1500000,32000,6.6,93,4.680206
2000000,0,6.8,90,1.20173
1,0,10,90,0.094105
1500000,1165882,5.1,101,14.504326
0,0,6.5,109,10.322858
0,0,6.9,98,1.404175
1,0,6.8,87,0.077876
0,0,6,98,0.35819
9000000,0,6.4,112,9.159265
0,1500000,2.6,85,1.893697
0,0,7.4,102,0.71087
0,0,4.2,102,1.105357
1500000,0,3.3,90,2.815228
0,0,7.5,93,0.446858
1488423,184925486,6.9,83,80.171283
1400000,0,6.8,106,0.684881
1455000,2620000,5.4,113,3.598457
1,0,5.9,94,1.452152
2000000,0,5.3,101,1.193219
3150000,0,5.2,100,8.039223
0,0,6.2,75,2.486992
0,0,0,91,0.43049
1377800,0,6.1,105,9.815394
1350000,3897569,7.5,105,16.032594
0,0,0,104,0.592821
1300000,0,7.7,105,10.240917
0,0,6.7,95,3.443916
1300000,639000,5,135,0.072066
0,619042,6.5,105,0.430758
0,1632,6.1,79,0.143784
0,0,0,135,0.077873
0,0,2.8,88,0.319792
1000000,0,5.9,85,1.600797
0,0,2.3,122,0.285131
0,0,3.2,82,5.628399
0,0,5,103,5.065752
1288000,6e+06,7.7,130,18.426825
1250000,21722776,6,87,16.517777
1250000,1.1e+07,7.4,101,6.903314
1250000,3412497,5.3,88,4.45544
0,0,5.9,100,0.106949
15000000,0,5.8,87,0.165909
1250000,8500000,6.7,92,9.903992
1250000,6e+06,6.8,118,7.70019
0,0,4.1,123,4.480579
1200000,0,6.7,100,10.869492
1200000,103911669,7.2,103,63.655973
3000000,18492362,6.6,100,16.312803
1,0,0,99,0.025364
1300000,0,5.7,87,1.473405
0,0,6.8,114,8.109958
0,0,6.8,111,7.142448
1200000,7e+06,6.9,99,6.920873
0,0,6.5,85,4.826908
1200000,2861020,6.3,114,3.085411
1200000,14661007,8,99,66.925866
0,0,6.4,88,1.280733
1200000,6e+06,8.1,161,88.377076
0,0,7.8,110,9.683622
1250000,0,5.8,106,1.6116
0,0,0,88,0.002386
900000,25000,6.8,97,0.097913
1200000,0,0,85,0.047781
1344000,0,4.1,103,20.422246
0,0,0,98,0.021678
0,0,6,88,1.998557
0,0,3.9,88,8.148187
1200000,2736000,6.8,115,2.968235
0,0,4.4,0,1.36514
1200000,0,4.8,84,0.057564
2600000,2850263,6.1,91,8.001156
1200000,0,6.7,97,1.079125
0,0,4.2,91,1.906151
0,0,2,0,0.100533
3000000,18637690,6.2,94,10.230583
0,0,7.2,90,12.818441
1100000,1400000,6.8,99,1.220072
0,0,5,0,0.014406
1596010,0,6.9,75,0.552361
0,0,6,97,0.147886
1100000,0,5.7,110,7.717237
1100000,4105187,7.3,101,40.285095
0,0,3.1,90,0.249457
0,0,4.4,0,0.447166
878000,10462500,7.9,102,43.729123
0,0,6.1,84,4.653047
1250000,0,7,156,3.000435
1000000,0,6.3,89,11.095414
1000000,117235147,7.5,119,72.19808
0,0,4.1,92,0.926084
1000000,37600000,6.1,128,2.833166
1000000,62882090,5.5,82,41.972329
1300000,28262574,8,114,58.845025
1000000,17985893,6.4,91,6.532855
950000,59600000,6.9,110,48.901542
0,18112929,4.9,88,20.649145
1000000,14564027,6.9,94,22.583834
5000000,23507567,5.7,121,6.96858
1000000,10047674,5.6,90,6.926926
1000000,10037390,5.9,107,3.322721
3500000,16566240,6.9,112,26.881611
1000000,13350369,6.9,103,9.773398
1000000,101758490,4.6,83,13.152822
2090000,4e+07,6.6,109,4.289003
1000000,9e+06,5.5,89,1.444258
1000000,46243000,6.7,100,14.139004
1000000,7800000,6.2,100,3.851
0,0,7.2,122,2.162522
5000000,6833445,5,100,17.845161
0,0,7.5,109,0.42583
1000000,9138338,6.6,98,9.115486
0,0,7.4,94,15.017162
0,5355847,6.8,107,1.86221
0,0,6,96,1.334481
0,5284309,6.7,90,15.699363
0,3538446,6.7,101,17.806082
0,3123963,6.7,83,10.12895
0,0,6.7,97,4.805651
1000000,0,7.4,89,5.247956
1000000,2057193,5.4,84,4.86805
0,0,6.6,86,0.367312
1000000,1678874,7.2,92,5.323184
1000000,1744858,6.3,94,3.424158
1000000,0,6.7,92,9.954848
1,0,6.7,100,0.29245
1000000,852206,7.3,119,0.280083
1000000,623791,6.1,170,0.043023
1000000,0,6.2,94,5.06516
0,0,5.9,108,3.65924
0,0,7.7,97,0.948316
1000000,464000,6.7,92,0.672695
0,0,6.4,100,16.570708
0,0,6.8,120,0.51799
0,0,6.7,88,8.542921
0,336472,7.5,106,37.555398
1000000,0,5.6,79,5.20209
1000000,444575,7.5,115,8.887411
1000000,274661,6.6,106,0.748565
1000000,0,4.7,97,0.436148
0,0,2.8,120,0.030253
0,0,4,90,0.690089
1000000,0,7.2,92,1.883947
650000,0,6.4,93,1.631274
1000000,0,4.7,114,0.341461
0,0,3.4,200,0.887821
0,0,6,95,8.628485
0,14870,6.2,93,6.507094
0,0,6.3,88,1.190729
1000000,0,5.2,104,0.340019
0,0,6,98,0.678475
0,0,5.5,82,9.055447
0,0,4.4,118,0.108468
1000000,10018,6.2,78,2.175696
1000000,0,5.4,97,1.50211
1000000,7202,6.6,81,1.260314
0,0,0,96,0.547654
0,0,4.8,97,0.0206
0,0,3.3,88,0.429587
0,0,8,96,0.098351
1000000,0,6.2,105,3.629777
0,0,8,0,0.060003
900000,0,6.4,76,7.145832
1000000,0,4.9,96,3.638411
0,0,5.4,99,1.255771
0,0,3.5,84,0.783842
0,0,6.1,94,0.118324
0,0,5.5,87,0.023681
0,0,6.1,93,2.948576
0,0,4.5,90,0.243853
0,0,4.7,92,1.563711
1000000,0,4.8,85,0.653495
0,0,7.6,96,1.233688
1000000,0,5.7,90,0.153625
0,0,5,85,0.328498
1000000,0,3.2,84,0.4594
0,0,4.9,83,7.207051
0,0,5.7,95,6.679954
0,0,5.3,94,1.284741
1000000,0,6.6,90,0.973323
1,0,4,95,1.859965
0,0,3.5,93,3.418372
0,0,4.1,90,0.65434
950000,814666,6.6,103,0.178689
950000,0,5.7,87,7.310879
950000,0,5.5,100,8.976128
0,0,5,90,0.280829
913000,0,7.4,83,0.795698
910000,9600000,8,108,16.015599
930000,30905,5.3,100,5.974156
852510,1185783,7.3,113,9.270133
0,0,5,0,0.392658
950000,7022209,6.8,103,25.918007
900000,381420,6.1,96,4.0971
0,0,7.4,107,2.34239
0,17385830,7.3,85,20.967146
0,0,5.8,100,10.639774
858000,267447150,6.8,70,47.651878
0,0,6.5,88,0.957022
850000,819939,6.7,107,5.424916
0,0,0,78,0.007254
1000000,0,5,90,0.175885
850000,1243961,5.8,85,14.238376
0,3094813,6.4,91,9.436431
0,0,5.2,95,0.339757
0,0,6.5,85,3.060685
0,0,5,86,5.023091
0,0,2,90,0.504251
800000,0,7.7,123,12.049373
0,0,7,93,0.108135
0,0,6.9,88,5.870319
800000,1001437,5.6,114,0.59424
800000,2816116,7.8,88,3.643662
0,0,7.6,109,1.824184
0,0,0,0,0.006943
0,0,7.8,83,0.038706
0,0,6.1,101,2.171288
800000,62852,7.3,94,5.292536
0,0,0,87,0.004922
0,0,3.7,90,1.186971
800000,1984662,6.1,91,11.205726
780000,0,6.6,90,6.003418
0,0,5.9,14,0.322553
777000,1.4e+08,6.9,110,19.326115
0,0,8,75,1.517771
0,0,6.5,86,1.453146
750000,4007792,6.8,85,25.186002
0,0,7.7,89,5.498834
500000,171760,6,95,12.203041
750000,78396,5.4,102,14.386807
750000,0,7.6,107,8.429295
500000,0,5.6,88,0.471264
0,0,4.5,99,3.283886
750000,0,5.7,90,12.284939
0,0,3.8,95,1.039149
730000,8e+06,7.6,85,18.644023
700000,7830611,7.7,171,9.188431
0,0,5.9,86,1.623769
700000,1667192,6.7,97,7.731064
0,0,6.5,104,2.868942
0,0,5.5,84,0.631571
700000,4911725,6.5,107,12.378031
700000,10508,0,107,0.578798
0,0,0,92,0.003142
750000,0,5.2,80,1.471139
650,0,4.8,90,1.352222
0,0,6.2,103,0.429083
0,0,0,70,0.045648
0,0,5.6,90,4.596157
625000,0,4.8,68,0.283059
700000,0,5.3,87,2.659006
609000,3202000,7.4,101,3.898498
60000,2.48e+08,6.3,81,41.690578
600000,34505110,7.1,225,3.409764
600000,0,6.4,83,10.861167
0,0,5.5,106,0.099902
0,0,0,103,0.006069
0,0,6,90,0.069277
0,0,3,0,0.350557
522360,0,5,105,0.071349
0,0,0,0,0.012942
0,0,6,102,2.651304
0,0,4.8,98,1.501688
560000,12299668,7.3,88,10.730056
56000,0,0,80,0.010909
550000,0,4.6,98,0.001586
0,0,6,83,0.061248
500000,33456317,7,122,6.093989
550000,0,4.2,115,0.48088
0,0,6.1,86,2.651418
130000,54667954,5.4,79,15.611857
0,0,5.8,87,1.292948
500000,1.7e+07,5.7,97,2.537032
0,0,7.2,105,0.772668
500000,8679814,7.4,88,11.578545
0,0,6.2,120,0.05021
0,0,7.3,94,0.906096
2053648,5e+05,7.8,102,2.778633
0,0,7.5,102,0.920591
46000,0,6.3,83,1.447734
500000,845188,7,93,0.109579
0,0,5.6,86,1.09454
0,0,4.8,101,0.082978
0,0,7,111,0.619136
500000,603943,6.9,90,8.519202
0,0,4.8,86,0.36447
0,0,4,98,0.039077
0,0,5.3,95,0.665512
0,0,6.4,91,3.433625
0,343341,6,90,17.378455
500000,0,7.1,88,0.425195
2000000,271841,8.2,207,39.756748
0,0,6.9,89,0.388401
500000,0,4.7,97,1.354816
0,0,4.9,84,0.459625
500000,98017,5.7,85,9.108949
0,0,4.2,100,1.65426
0,0,6.2,112,1.390909
500000,4242978,6.2,94,26.406001
0,0,4,91,0.218736
0,0,5,91,0.383442
500000,0,4.5,87,2.391847
0,0,6.9,98,1.68502
0,0,7,95,0.607782
500000,0,5,87,0.046903
0,316472,5.9,104,10.924273
0,0,0,96,0.021419
0,0,7.3,103,14.142073
500000,0,3.5,104,1.600171
0,0,0,0,0
0,0,3.4,110,0.397323
0,0,6.5,90,3.637857
500,0,0,101,0.080105
0,0,5.2,94,0.251828
0,0,6,0,0.674398
0,0,0,90,0.072359
0,0,5.5,108,0.087574
0,0,5,82,0.069244
500000,0,2,84,0.073079
0,0,6.3,82,6.672008
0,0,4.3,0,0.161517
0,773228,7.2,107,7.330691
0,0,2.4,0,0.165257
450000,973525,6.2,84,4.442355
0,0,5.9,103,3.905877
0,0,0,0,0.136721
439000,2281000,6.1,89,1.933366
0,0,8,0,0.052942
225000,0,7,98,1.014966
0,0,6.9,132,4.321249
0,0,4.2,90,0.160234
400000,46118097,6.7,95,23.603514
0,258384,6.9,90,25.349758
15000,193355800,5.9,86,47.456823
0,0,7.2,91,3.291609
400000,5028948,7.8,91,64.782984
0,0,7,90,0.034135
0,0,1,0,0.033883
218,1162014,7.5,91,1.063439
0,0,3.8,92,0.084344
0,0,5,0,0.133619
0,0,6.6,87,8.022122
35000000,1.7e+08,5.8,99,38.100488
500000,0,5.5,80,1.428483
860000,2451545,6.6,97,3.703005
0,0,0,84,0.003352
0,0,5.6,97,0.231297
0,0,7.8,91,11.347855
385907,8394751,7.4,197,3.232447
0,0,6.3,86,2.77754
379000,4358000,5,100,0.968865
350000,29400000,7.3,85,35.037625
6000000,31081,6,89,19.331884
0,0,5.1,84,0.59458
300000,1750211,6.9,88,1.085909
0,0,4.9,90,5.061107
0,0,6.8,90,0.049921
350000,0,4.7,98,0.249561
350000,1e+06,8.2,96,59.259204
0,246574,7.6,83,1.170257
325000,4500000,7.7,105,11.871424
0,110197,6.9,94,28.858238
300000,7808524,8,112,1.314576
312000,1281176,6.2,102,1.505703
8,16,6.4,98,11.818333
0,0,6.1,91,1.410387
300000,0,6.4,81,4.270596
0,0,0,0,0.627763
300000,0,6.3,73,1.673208
200000,0,6.4,80,0.713906
0,0,4.8,88,0.17817
300000,0,7.6,110,7.791898
0,0,7.3,104,0.025211
300000,2074000,5.5,101,0.055868
0,0,7,95,0.008453
300000,40542,3,94,0.374291
0,0,5.3,0,0.045429
0,0,2.8,90,1.088501
0,0,7,110,0.062979
300000,8e+06,5.9,80,6.473667
0,0,6.8,90,1.905197
0,0,0,94,0.001389
300000,0,0,98,0.006323
0,0,6.2,99,0.583446
0,0,5,96,1.452199
300000,0,5.7,97,2.733725
0,319285,6.3,90,8.942203
250000,12021272,6.7,113,20.601483
250000,4186931,6.3,91,1.45917
0,0,0,0,0.005883
0,0,6.5,101,3.877036
0,0,5.7,94,1.70819
0,0,5.7,96,0.812855
250000,0,5,100,0.126304
300000,0,0,90,0.018087
250000,501818,6.9,90,44.656151
0,0,5.8,78,0.619348
250,203,7.5,72,0.293649
0,0,4.9,73,5.742359
250000,3542353,6.4,90,21.825564
0,0,3,96,0.055325
0,0,5.5,92,0.375423
0,0,7,75,0.120505
250000,56825,4.1,99,6.978907
0,0,5.9,86,0.493223
0,0,6.9,92,5.251143
0,0,6.6,101,20.265518
250000,0,4.8,90,0.130169
0,0,5.5,93,0.46049
0,0,0,94,0.399491
250000,0,6.4,106,5.217002
250000,0,5.7,96,0.065103
0,0,5,107,1.063615
0,0,0,0,0.010607
0,0,4.2,0,1.084387
0,0,5.5,108,0.172299
0,0,0,90,0.278981
245000,2.2e+07,7,151,0.785744
0,0,10,0,0.0921
250,0,7.7,118,0.166655
230000,2260712,6.9,92,18.450613
0,0,0,106,0.58954
225000,111300,6.9,86,0.126676
0,0,5.2,103,0.065155
100000,2.7e+07,4.3,69,1.183892
210000,5e+06,6.7,80,2.043661
400000,1e+08,6.6,93,33.142185
200000,4505922,6.8,94,13.971674
200000,14500000,7.6,99,38.771062
200000,2200000,5.1,66,0.622752
0,0,0,85,0.004998
200000,2295733,6.5,101,0.616283
0,0,6.6,101,2.836537
0,2611555,6.3,119,5.937602
200000,0,8,103,0.06104
0,0,8,86,0.062089
450000,0,4.9,90,1.077321
0,0,5.5,92,0.472123
13000000,0,4.6,95,4.009379
0,0,5.8,84,3.299345
0,0,0,89,0.018716
0,0,7.7,59,0.092562
0,0,7.8,126,3.225189
0,0,6.1,86,1.948435
0,0,7.7,87,31.339015
0,0,6.8,106,0.15066
0,0,4.6,86,4.980585
0,0,6,89,0.145014
0,0,0,105,0.036532
0,0,6.5,93,1.045623
0,0,0,94,0.254659
180000,9e+05,7.8,89,7.072118
8000,469947,7.4,96,1.041254
0,0,6.1,84,6.722213
0,0,0,77,0.015189
0,0,0,104,0.327622
100000,1776935,6.8,92,25.402697
150000,15200000,4.6,97,0.132878
200,0,5,109,0.050978
150000,2891288,5.5,78,8.570328
160000,20710513,7.3,85,19.052179
0,0,4.9,90,0.619979
0,0,5.5,93,0.465404
0,0,5.8,86,2.805351
0,0,0,98,0.076647
0,0,7.5,25,8.701183
0,0,0,72,0.021392
0,0,7.2,73,2.557258
0,0,6.8,80,0.523122
160000,6706368,7.4,91,3.284903
0,0,0,89,0.015697
0,0,6.3,85,6.192383
0,0,0,90,0.005256
125000,3200000,6.5,90,12.833247
120000,0,5.9,88,2.213889
