"","budget","revenue","vote_average","runtime","popularity"
"1123",42000000,171963386,5.8,90,33.238296
"1125",43000000,158674180,6.5,117,37.654688
"1132",32000000,156167015,5.9,133,28.22119
"1137",31000000,177394432,7.2,99,23.607392
"1142",41000000,2.15e+08,6.8,110,32.798571
"1150",40000000,251171807,6.8,138,49.664128
"1151",40000000,317375031,6.7,108,36.238968
"1152",70000000,177841558,6.2,105,19.439386
"1153",40000000,3.32e+08,7.4,108,43.345252
"1154",40000000,126546825,6.3,89,115.241998
"1155",40000000,571006128,5.2,125,98.755657
"1156",38000000,197011982,4.7,84,21.998734
"1157",40000000,152266007,7,149,25.219805
"1158",40000000,190212113,6,98,26.516624
"1159",40000000,149295601,7.4,121,37.084384
"1160",40000000,107458785,6.7,128,21.661028
"1162",40000000,224920315,7.1,120,69.27822
"1163",40000000,177259441,6.2,129,26.253357
"1165",40000000,161834276,5.7,116,24.992057
"1167",40000000,111811453,5.9,100,36.301202
"1168",40000000,215862692,7.1,128,45.022964
"1169",40000000,129540499,6.6,123,22.853006
"1170",40000000,95020213,6.8,128,31.884559
"1171",40000000,128798265,7,139,31.385257
"1173",40000000,120455994,6.7,120,24.287306
"1174",35000000,194564672,7.1,121,53.114573
"1175",40000000,124827316,6.1,102,25.136082
"1177",40000000,124731534,7.2,152,21.743321
"1178",40000000,158733820,7.2,124,66.003433
"1179",40000000,151161491,6.2,90,24.862767
"1181",40000000,141069860,5.7,114,29.854773
"1182",40000000,205405498,7.5,189,26.82041
"1183",40000000,138259062,5.4,99,17.61292
"1184",57000000,147845033,5.8,123,21.021809
"1185",20000000,136267476,6.1,102,52.571674
"1186",40000000,196781193,6.2,109,34.519636
"1187",40000000,186167139,5.4,82,32.478077
"1188",40000000,165478348,7.2,141,48.445978
"1197",40000000,109676311,8,130,74.440708
"1198",42000000,107670357,6.1,108,82.185281
"1200",40000000,120175290,7.3,139,41.570047
"1205",40000000,114830111,6.5,99,29.88736
"1211",40000000,141591324,5.8,98,27.303608
"1217",40000000,145896422,6.2,96,17.659032
"1218",40000000,97552050,6.5,104,43.151268
"1223",40000000,126069509,5.3,97,72.641296
"1256",42000000,180274123,7,113,47.559928
"1281",20000000,117760134,6.6,105,31.690456
"1290",15000000,9.4e+07,7.3,102,44.690107
"1291",40000000,1e+08,7.5,159,16.254032
"1299",80341000,127814609,7.1,150,14.8375
"1300",30000000,180622424,6,108,18.256028
"1301",38000000,205298907,6.4,96,22.332927
"1303",38000000,119723358,5.3,100,24.085144
"1304",38000000,1.2e+08,6.4,118,14.779041
"1306",38000000,114156230,6.7,120,16.801218
"1327",38000000,109906372,5.6,112,57.889964
"1331",37000000,163720069,6.5,96,31.941347
"1332",37000000,100076342,5.6,96,14.353279
"1336",38000000,112343513,5.9,110,46.078371
"1337",37000000,95404397,6.7,113,6.63839
"1338",37000000,392616625,5.8,122,127.084938
"1340",65000000,117758500,6.1,93,16.865782
"1341",37000000,269994119,6.8,110,100.348805
"1344",36000000,1.6e+08,5.8,134,23.380757
"1357",35000000,459270619,7.2,100,82.21166
"1358",36000000,156844753,6.5,105,19.167377
"1359",33000000,310940086,6.2,95,18.316151
"1360",35000000,411348924,7,126,44.104469
"1362",35000000,321731527,6.4,118,36.172182
"1363",29000000,309208309,7.2,129,25.767395
"1364",35000000,147934180,5.5,88,21.543389
"1365",35000000,1.17e+08,6.5,98,50.309843
"1366",38000000,252276927,7.2,110,49.292384
"1367",35000000,326551094,7,109,83.893257
"1368",35000000,1.39e+08,6.2,132,24.616634
"1370",35000000,182300000,7,128,27.714043
"1372",35000000,140795793,5.9,125,72.774941
"1374",27000000,231976425,7,162,29.381878
"1375",35000000,126216940,7.7,138,24.860326
"1378",35000000,113374103,5.5,108,23.607071
"1385",35000000,150483765,6.5,109,40.526587
"1386",35000000,108758521,5.6,91,50.179171
"1387",35000000,112544580,7.3,125,31.957947
"1396",33000000,102984862,6.4,100,40.715623
"1397",10700000,122200000,7,114,36.230204
"1400",40000000,173930596,6.7,109,60.231382
"1405",35000000,99423521,4.1,102,19.286099
"1406",35000000,120072577,8,150,50.587541
"1409",27000000,115505027,6.7,104,22.636908
"1421",35000000,93246388,6,109,23.835055
"1466",34000000,348319861,7,113,131.815575
"1479",40000000,243240178,7.1,138,40.379966
"1484",33000000,140470746,6.7,99,29.775441
"1493",32000000,113019290,7.2,124,33.923786
"1495",32000000,173398518,6.4,97,16.901954
"1496",32000000,152036382,6.2,123,15.039407
"1500",32500000,288383523,6.5,125,17.107065
"1501",32000000,126041322,6.3,107,38.21708
"1507",32000000,147332697,7.1,93,59.19888
"1528",0,106269971,6.9,137,6.775294
"1530",31000000,128499205,7,161,13.864975
"1531",31000000,161772375,6.5,138,42.213765
"1533",30000000,174600318,8,99,74.417456
"1537",31000000,104384188,6.2,99,47.753598
"1538",30250000,115101622,6.4,105,15.585138
"1539",45000000,306776732,6.9,113,32.217425
"1540",34200000,234801895,6.1,93,34.86859
"1541",30000000,287553595,6,108,36.432598
"1542",30000000,373554033,7.7,81,73.640445
"1543",30000000,350448145,6.8,116,49.526736
"1546",30000000,136706683,7.4,113,25.996219
"1547",30000000,199200000,7.2,134,46.212155
"1548",25000000,115922175,7.2,132,32.105328
"1549",20000000,167722310,6.2,92,41.156217
"1550",30000000,191502426,6.7,99,37.179547
"1551",30000000,212385533,6.1,90,34.391792
"1553",26000000,116400000,6.5,102,10.704596
"1554",33000000,327311859,8.1,127,79.579532
"1555",30000000,210819611,7.3,112,63.13678
"1556",30000000,140161792,6.7,87,27.870755
"1559",80000000,176885658,6.4,103,29.415229
"1560",29000000,115603229,7.7,123,55.109138
"1561",30000000,160259319,6.1,111,30.695228
"1562",35000000,155545279,6,102,13.788422
"1567",30000000,105834556,6.7,125,19.925026
"1568",35000000,116980662,6.4,97,43.742241
"1571",30000000,254134910,6,89,34.36645
"1572",30000000,114281051,5.8,100,12.967137
"1573",30000000,105173115,6.4,111,50.670253
"1577",30000000,114663461,5.9,89,33.385429
"1579",37000000,96455697,6.3,98,41.569541
"1580",30000000,151119219,7.4,94,43.753585
"1583",80000000,118880016,5.8,131,10.81051
"1587",30000000,152427960,6,131,27.230493
"1588",30000000,192452832,6.8,85,30.380747
"1589",30000000,156835339,6.9,126,29.489274
"1590",30000000,93772522,5.1,102,8.058109
"1591",30000000,129266061,7.4,123,33.369305
"1595",40000000,117195061,7.2,77,43.571612
"1602",30000000,159291809,6.6,107,25.060342
"1629",30000000,108609310,5.8,108,20.063165
"1639",30000000,102820008,6.6,112,20.236951
"1683",19000000,140752617,5.6,83,66.242737
"1684",29000000,287506194,6.8,115,71.496894
"1685",28000000,186438883,7.3,136,35.580032
"1696",28000000,504050219,7.4,90,92.982009
"1697",28000000,201634991,7.7,147,61.76233
"1699",30000000,100491683,5.7,79,7.981116
"1700",60000000,105178561,6.1,104,21.252797
"1702",29000000,98185582,6.2,102,27.555646
"1703",28000000,140767956,7.5,131,66.169628
"1705",28000000,133346506,7.3,130,57.518472
"1708",28000000,102356381,6.8,101,44.529429
"1709",35000000,94728529,5.5,103,14.949395
"1713",28000000,134402450,6.4,105,28.043508
"1716",27000000,101646581,5.5,99,13.308127
"1721",28000000,96188903,7.1,117,45.054936
"1724",28000000,100654149,6.1,81,22.14595
"1746",30000000,95714875,7.1,109,24.09152
"1751",27000000,96900000,6.7,113,16.188572
"1754",27000000,115229890,7.5,133,44.714264
"1779",26000000,110230332,6,97,24.345651
"1781",25000000,289317794,6.8,122,31.792964
"1783",15000000,201957688,5.8,111,5.411154
"1784",27000000,101624843,6.6,111,41.832392
"1799",56000000,142044638,5.7,118,21.219292
"1812",25000000,441286195,7,125,30.884535
"1813",25000000,412800000,7.6,133,49.510658
"1814",33000000,269958228,7.8,116,50.7453
"1816",25000000,226830568,7.2,93,80.879032
"1818",25000000,411006740,6.1,129,26.576385
"1820",25000000,124272124,7.8,146,42.191509
"1822",0,181466833,5.4,93,22.644275
"1824",30000000,114908830,5.8,97,26.69592
"1827",25000000,170764026,6.4,85,46.942396
"1830",25000000,171600000,7.7,122,53.645267
"1832",25000000,281929795,6.5,97,35.310712
"1833",25000000,152500343,6.8,121,28.727731
"1834",45000000,124914842,5.1,95,4.340616
"1835",25000000,119772232,5.7,104,14.604911
"1836",25000000,147780440,6.1,107,38.688822
"1840",25000000,117719158,5.8,93,31.64341
"1841",25000000,99357138,6.8,101,26.811541
"1843",25000000,116766556,7.2,106,34.160448
"1846",25000000,122644820,6.1,101,18.228538
"1850",25000000,122489822,6.4,97,24.356483
"1879",25000000,1e+08,4.7,93,6.889437
"1892",25000000,114977104,6.6,115,19.402816
"1960",24000000,1.33e+08,6.9,119,22.258428
"1962",24000000,172363301,6.1,120,35.244037
"1965",41300000,106371651,6.2,98,23.441135
"1988",24000000,234710455,8.2,119,49.549984
"1989",23600000,102391382,7.2,88,57.300674
"1990",23000000,185991646,5.9,90,23.839127
"1991",18000000,538400000,8.2,124,78.51783
"1992",19000000,141407024,6.5,118,33.872182
"2015",25000000,94679598,6.5,104,35.169779
"2018",22000000,5.05e+08,6.9,127,41.967005
"2020",22000000,189833357,6.3,97,16.234053
"2022",22000000,147880543,6,110,20.699212
"2023",24000000,182016617,7.3,135,17.606087
"2027",22000000,110627965,5.6,114,23.218144
"2072",21000000,205738714,6.9,122,63.599973
"2086",18000000,389925971,7.7,115,68.159596
"2087",18000000,358991681,6.3,120,81.487685
"2088",20000000,303788635,7.2,135,52.456505
"2090",20000000,299965036,6.1,100,25.28436
"2093",20000000,121697323,6.5,94,21.815122
"2094",20000000,117224271,6.4,94,20.99174
"2095",20000000,187884007,5.9,116,19.636044
"2096",20000000,149281606,4.9,91,12.25264
"2097",13000000,318000141,7.4,112,49.975409
"2099",20000000,100525432,5,97,21.657563
"2100",35000000,131282949,6.7,108,43.057323
"2102",37000000,113086475,6.3,109,28.703007
"2103",20000000,177243185,6.7,115,40.903931
"2106",20000000,1.87e+08,7.9,134,95.9229
"2110",20000000,207945075,7.6,110,53.161905
"2113",20000000,183936074,6.3,100,42.512296
"2115",20000000,109862682,6.1,72,15.341196
"2117",20000000,135680000,5.6,72,19.819893
"2185",20000000,100914445,7.2,99,13.658985
"2248",26500000,159375308,8.2,134,60.732738
"2279",22000000,424208848,7.6,181,45.707835
"2280",20000000,216197492,5.4,92,28.497242
"2281",19000000,110879513,6.7,113,11.47316
"2283",14000000,173046663,7,111,45.99611
"2286",19000000,381109762,8,116,76.603233
"2291",18000000,101564935,5.3,95,18.47518
"2295",15000000,274925095,8.3,125,118.968562
"2307",19000000,108047131,6,90,30.205943
"2314",23000000,351583407,6.6,101,85.30318
"2316",18000000,261572744,6.5,82,29.487784
"2317",18000000,141774679,6.1,96,25.43954
"2344",18000000,1e+08,5.8,103,18.379124
"2393",20000000,121463226,7,113,33.436092
"2396",23000000,150816700,6.5,98,28.973074
"2399",24000000,99965753,5.9,89,42.669304
"2401",18000000,266586800,4.6,93,21.638673
"2404",18500000,183316455,7.7,137,67.66094
"2406",17000000,125586134,5.6,100,27.654472
"2407",17000000,136621271,6.4,104,70.668923
"2431",17000000,97542952,6.4,91,33.912116
"2450",16500000,1.35e+08,7.2,136,20.898711
"2455",16000000,247275374,6.5,107,35.777067
"2458",16000000,119754278,5.9,93,14.759948
"2460",15000000,133432856,7.3,100,29.943316
"2474",15000000,96408652,6.7,96,32.758254
"2511",15000000,316360478,6.8,105,29.843818
"2512",18000000,476684675,7.1,103,2.186927
"2514",21000000,177200000,6.9,116,20.818567
"2516",17000000,213525736,7.2,120,45.742254
"2517",15000000,356296601,7.9,122,80.878605
"2521",15000000,146292009,7.7,154,17.571533
"2523",14000000,233555708,8,113,145.364591
"2527",15000000,146497771,6,100,47.455148
"2529",15000000,151831537,6,92,27.165222
"2530",15000000,123384128,6.8,103,19.113278
"2534",17000000,127730736,6.1,95,43.675191
"2665",14000000,159157447,7.7,131,37.380435
"2668",14000000,320145693,6.6,119,16.742972
"2669",14000000,4.63e+08,7,119,45.473484
"2670",0,239606210,5.5,110,15.474831
"2672",14000000,161001698,6.7,145,25.949277
"2674",15000000,100734718,5.3,101,13.706357
"2676",14000000,185438673,6.6,125,27.17347
"2681",13000000,114956699,6.2,105,23.3784
"2728",13000000,123922370,7.1,121,18.362333
"2731",13000000,327803731,7.3,108,91.285683
"2743",17000000,119100758,6.2,86,60.829621
"2744",13000000,96060858,7.3,113,73.307513
"2809",8000000,441306145,7.5,122,47.584643
"2814",12000000,96070507,6.9,122,6.035152
"2817",15000000,107217396,6.4,86,41.249004
"2821",12000000,114194847,6.7,104,45.477802
"2829",12000000,1e+08,6.5,88,49.070321
"2844",12000000,100129872,7.4,98,29.019504
"2912",11000000,153083102,6.9,106,45.072136
"2913",11000000,775398007,8.1,121,126.393695
"2915",11000000,111858363,7.4,197,12.854853
"2918",25000000,93617009,7.2,116,31.019381
"2925",13000000,97837138,6.7,81,38.018085
"2959",10800000,113857533,5.9,92,32.943848
"2968",10500000,792910554,7.3,115,56.105798
"2976",10000000,225933435,7.9,126,43.734886
"2978",10000000,163876815,6.1,108,33.124871
"2981",10000000,118587880,6.1,105,53.727146
"2982",10000000,103166989,5.7,95,8.9876
"2983",10000000,139352633,5.9,93,29.244768
"2994",10000000,136836156,6.9,124,21.258991
"3001",10000000,104303851,6.2,97,45.946524
"3144",9500000,111584787,6.5,117,28.675891
"3159",11000000,104931801,7.9,117,94.184658
"3163",5500000,141195658,6.5,130,31.036
"3170",9000000,108782847,6.6,104,82.975841
"3203",5000000,328203506,6.3,97,16.072466
"3237",8200000,286214286,7.4,174,37.960289
"3239",8000000,100523181,7.5,102,14.793177
"3308",7500000,145793296,7,99,19.585801
"3335",7500000,231411584,7,96,19.782725
"3337",7200000,116019547,6.3,120,34.634181
"3339",4000000,92921203,6.1,95,18.422323
"3342",7000000,167221571,6.1,110,35.897151
"3352",7000000,97572000,6.3,125,30.214716
"3445",6000000,181813770,7.2,110,67.608041
"3446",6000000,138530565,7.5,120,49.802914
"3447",6000000,119114517,6.8,122,16.20985
"3449",6000000,102272727,7.4,139,59.961523
"3527",5500000,159616327,7.9,129,28.500913
"3556",4000000,152925093,6.3,92,42.187986
"3560",5000000,205703818,5.9,83,29.15813
"3561",5000000,103590271,4.9,89,56.30466
"3563",5500000,99067206,7.5,115,9.59729
"3564",5000000,142817992,5.2,95,20.326337
"3654",5000000,98450062,6,94,38.94708
"3695",4500000,146198896,6.5,96,15.002502
"3720",3000000,108981275,8.2,133,127.525581
"3736",4000000,125728258,6.1,94,12.891276
"3825",3500000,257850122,6.8,91,17.002623
"3862",8000000,127392239,6.9,80,17.537154
"3884",2700000,1.41e+08,7,109,17.332585
"3885",2500000,124881062,7.2,110,47.812466
"3998",2600000,119500000,7.2,93,22.793929
"4225",1500000,97009150,6.8,103,58.594852
"4292",1200000,103911669,7.2,103,63.655973
"4334",1000000,117235147,7.5,119,72.19808
"4348",1000000,101758490,4.6,83,13.152822
"4442",858000,267447150,6.8,70,47.651878
"4468",777000,1.4e+08,6.9,110,19.326115
"4497",60000,2.48e+08,6.3,81,41.690578
"4578",15000,193355800,5.9,86,47.456823
"4587",35000000,1.7e+08,5.8,99,38.100488
"4671",400000,1e+08,6.6,93,33.142185
